A1,E1,Q1,Tm1,A2,E2,Q2,Tm2,sigma,sigmaD
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
1.6371617822318303,4.48174230171557,6637.520970790876,601.4109903031579,4.199537724131902,4.822558307436013,2461.675365486357,696.7085618507945,0.10437920609812651,0.003049334148329438
